mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta_33,delta_34,delta_35,delta_36,delta_37,delta_38,delta_39,delta_40,spec_centroid,spec_bw,rolloff,zcr,label
-517.9655151367188,94.70934295654297,-4.670120716094971,25.411888122558594,-3.567253828048706,-3.854588508605957,1.3529263734817505,-0.7322617769241333,-14.204231262207031,0.12262573093175888,-2.1589856147766113,1.6253838539123535,-5.5635199546813965,-6.493816375732422,1.9146108627319336,-3.041738748550415,-2.382852077484131,-0.18426156044006348,-2.5326621532440186,-2.4948792457580566,-8.570905685424805,0.03431595861911774,-6.348892688751221,-3.070013999938965,-1.8179854154586792,-1.8424954414367676,-3.149094820022583,-1.3849157094955444,-3.5207087993621826,1.9785881042480469,5.020602703094482,7.902030944824219,5.501924514770508,-1.3359988927841187,-5.129034996032715,-2.254612445831299,-0.6862738728523254,10.654094696044922,17.25822639465332,18.522783279418945,1.5991525650024414,0.970268726348877,-0.13968370854854584,-0.052624158561229706,0.15553535521030426,0.11476518213748932,-0.08665525913238525,-0.40647977590560913,-0.09307604283094406,-0.015725692734122276,-0.07476738095283508,-0.015113313682377338,-0.16199108958244324,-0.2018410712480545,-0.17135664820671082,0.02425461634993553,-0.0002479479881003499,-0.19744658470153809,-0.2677494287490845,0.018391169607639313,-0.05885711684823036,-0.11369305849075317,-0.11220839619636536,-0.016552606597542763,-0.055830616503953934,-0.14224903285503387,-0.11311983317136765,-0.09824506938457489,-0.029163768514990807,-0.023091264069080353,-0.011091452091932297,-0.006643875036388636,-0.06661850959062576,-0.09655632823705673,-0.11992024630308151,-0.11283300817012787,0.05176301300525665,0.13694298267364502,0.2942677140235901,0.22350026667118073,1935.2404816484432,1910.704529725454,3533.1017127403848,0.13524263822115384,calm
-515.062255859375,84.5001220703125,-2.756981611251831,26.366334915161133,-3.9051074981689453,-8.399699211120605,2.503857135772705,-2.0900919437408447,-16.71915626525879,1.6305873394012451,-2.1936471462249756,-1.394830346107483,-4.7544379234313965,-5.89156436920166,1.173375129699707,-3.93994140625,-5.409316062927246,0.18375170230865479,-4.22391939163208,-4.5811004638671875,-7.885055065155029,-0.9416265487670898,-8.403173446655273,-2.036085844039917,-2.5358970165252686,-2.097196340560913,-4.180854320526123,0.20944947004318237,-3.309530019760132,1.2938684225082397,6.68409538269043,8.630547523498535,7.694247722625732,1.6823630332946777,-1.580111026763916,-1.154061198234558,0.2850132882595062,10.618620872497559,14.986052513122559,18.144020080566406,2.3055107593536377,0.9629114270210266,0.08895336836576462,0.06937254220247269,-0.2155454307794571,-0.24353182315826416,-0.037499427795410156,0.07436533272266388,-0.10967313498258591,-0.12026810646057129,-0.09963105618953705,0.01465657353401184,0.0425405353307724,-0.08111608028411865,-0.024002794176340103,-0.1350853443145752,-0.23937654495239258,-0.10328283905982971,-0.06996633112430573,-0.10472751408815384,-0.10615943372249603,-0.03480875492095947,-0.07348580658435822,-0.0929076224565506,-0.07618945837020874,-0.08895937353372574,-0.11050818860530853,-0.00824336614459753,-0.02294621802866459,0.035605575889348984,-0.022102870047092438,-0.08542507141828537,-0.08429409563541412,-0.1522587090730667,-0.1154339388012886,-0.03876597434282303,-0.016703752800822258,0.1517750322818756,0.23127616941928864,0.2329910844564438,2120.090214964847,2099.847984691033,4021.5741436298076,0.13047250600961538,calm
-516.02783203125,85.32384490966797,-7.539717197418213,23.95309829711914,-1.520810842514038,-10.806754112243652,-2.4656810760498047,-4.94950532913208,-15.384628295898438,-2.179610252380371,-8.957184791564941,-0.6142914295196533,-8.907998085021973,-8.593008041381836,1.051680326461792,-7.489887714385986,-8.579255104064941,-2.7713708877563477,-4.825572967529297,-6.0173540115356445,-8.040349006652832,-5.58880090713501,-12.253063201904297,-2.3188016414642334,-4.980765342712402,-6.401955604553223,-9.089398384094238,-2.8393361568450928,-4.938127517700195,-0.06297343224287033,4.608128547668457,4.57069730758667,4.199136257171631,-0.8347558975219727,-3.030452013015747,-1.0904759168624878,-0.0057268585078418255,11.277445793151855,14.694649696350098,16.737089157104492,0.7250784039497375,0.6017116904258728,-0.023000100627541542,-0.04001705348491669,0.07459917664527893,0.10368846356868744,-0.06004662066698074,-0.2463526725769043,0.009193288162350655,-0.0011475490173324943,-0.02755153365433216,-0.09263025969266891,-0.2285066395998001,-0.13286948204040527,-0.10112040489912033,-0.11169426143169403,-0.17346704006195068,-0.21371881663799286,-0.16124773025512695,0.03242279216647148,-0.13602720201015472,-0.15038442611694336,-0.05331837758421898,-0.020744536072015762,-0.07198114693164825,-0.07114938646554947,-0.06840182095766068,0.004783179145306349,-0.051253724843263626,-0.10705272853374481,-0.04059236869215965,-0.03759583830833435,0.009918799623847008,-0.002389878500252962,0.019147785380482674,0.03267902880907059,0.10635873675346375,0.06473533809185028,0.08114779740571976,0.07840880006551743,1985.4090517189225,2022.5223319140384,3675.1380333533652,0.10950270432692308,calm
-507.84014892578125,78.46377563476562,-3.4490225315093994,23.774200439453125,-2.3505361080169678,-7.970730304718018,-2.873504400253296,-2.9426474571228027,-14.060453414916992,-1.4501287937164307,-8.081232070922852,0.8462518453598022,-10.33162784576416,-7.584916591644287,1.7203105688095093,-6.08899450302124,-4.953761577606201,-0.10446560382843018,-6.980409145355225,-4.973948955535889,-9.965044021606445,-2.737886905670166,-11.400154113769531,-3.108623504638672,-3.840514898300171,-4.4542765617370605,-5.964620113372803,-1.6225430965423584,-4.354651927947998,-0.9424959421157837,5.91169548034668,6.030104637145996,5.398360252380371,1.2634716033935547,-2.6725027561187744,-2.430345296859741,-3.6772403717041016,7.129059791564941,10.840845108032227,15.262842178344727,1.4799840450286865,0.9187460541725159,0.010380788706243038,-0.15627634525299072,0.1683504730463028,0.13575762510299683,-0.14831484854221344,-0.29452452063560486,-0.07025190442800522,0.1845538318157196,-0.20122013986110687,0.14805655181407928,-0.19768866896629333,-0.23565080761909485,-0.11344867199659348,0.019548356533050537,-0.12606365978717804,-0.2167501598596573,-0.08627915382385254,0.019842946901917458,-0.06735216826200485,-0.13695783913135529,-0.007153518497943878,-0.1332773119211197,-0.08302155882120132,-0.04106610268354416,-0.05972565710544586,-0.011004544794559479,-0.0896955356001854,-0.03167957812547684,-0.09305546432733536,-0.0896296575665474,-0.088846854865551,-0.08244579285383224,-0.05590726062655449,0.021669218316674232,0.07944024354219437,0.26794102787971497,0.3969736099243164,0.3000175952911377,2207.8745500490168,2114.1117932389093,4023.893103966346,0.12535682091346154,calm
-540.2349853515625,91.68367767333984,-2.6379196643829346,24.41767692565918,-0.9495084285736084,-5.131875514984131,2.583296775817871,-1.7234348058700562,-13.03970718383789,0.43351709842681885,-4.918125629425049,-0.16254782676696777,-6.615167140960693,-4.644301414489746,1.945345401763916,-4.521684169769287,-7.595389366149902,-0.5983872413635254,-3.1726081371307373,-5.0849928855896,-9.228983879089355,-1.7680143117904663,-9.391047477722168,-2.759398937225342,-2.48602032661438,-3.1593308448791504,-4.430428504943848,-1.0037128925323486,-1.2799098491668701,0.6286048293113708,3.488821506500244,6.298952579498291,4.0949201583862305,-0.15927191078662872,-2.6683242321014404,-0.9062111377716064,0.0966648980975151,9.049962043762207,14.48477554321289,17.831872940063477,1.9103660583496094,0.9817608594894409,-0.15502893924713135,-0.12503856420516968,0.05372646078467369,-0.021815035492181778,-0.16811949014663696,-0.3604407012462616,-0.14264512062072754,-0.014515935443341732,-0.15553705394268036,0.09095872938632965,-0.12061654031276703,-0.21693171560764313,-0.18108268082141876,-0.016150973737239838,-0.08329439908266068,-0.18440237641334534,-0.14151722192764282,-0.029450958594679832,-0.061202868819236755,-0.16917388141155243,-0.025175416842103004,-0.10289406776428223,-0.10895780473947525,-0.14461545646190643,-0.07263920456171036,-0.02175171487033367,-0.04329261928796768,-0.042419034987688065,-0.05790264531970024,-0.0396602489054203,-0.12379343807697296,-0.06797748804092407,-0.09125223010778427,0.02135799080133438,0.04281877353787422,0.14138635993003845,0.1911039650440216,0.17357824742794037,1886.4971307780258,2050.1957815096266,3699.487116887019,0.11001727764423076,calm
-545.1558837890625,84.82920837402344,-1.2159663438796997,24.877878189086914,-2.8100392818450928,-6.386124134063721,0.09037522226572037,-2.902798891067505,-12.197596549987793,-2.7841196060180664,-6.250565528869629,0.17502909898757935,-7.829333305358887,-5.751197814941406,0.3859153389930725,-4.442743301391602,-7.347719192504883,-4.155029773712158,-2.44265079498291,-6.334556579589844,-6.925540924072266,-1.8642513751983643,-10.616304397583008,-0.5228055715560913,-3.911869525909424,-3.3198022842407227,-4.908402919769287,-1.5273817777633667,-3.368533134460449,1.0729624032974243,2.83982253074646,5.831723213195801,2.848484516143799,-0.647830069065094,-3.5060362815856934,-0.30532553791999817,0.5225746631622314,12.19491958618164,17.58819580078125,20.127819061279297,2.1358447074890137,0.8709220290184021,-0.3420174717903137,-0.20662137866020203,-0.011535145342350006,-0.09002026170492172,-0.04230068624019623,-0.21390199661254883,-0.12208237498998642,-0.00954413041472435,-0.23175138235092163,0.1321646124124527,0.01412452943623066,-0.2299097776412964,-0.10322890430688858,0.039751097559928894,-0.12853749096393585,-0.2273530215024948,-0.14028766751289368,-0.033694420009851456,-0.10805081576108932,-0.1417125165462494,-0.03853941708803177,-0.1113974004983902,-0.08845914155244827,-0.09654653072357178,-0.059833671897649765,0.005231969058513641,-0.14568009972572327,0.06048295646905899,-0.06041477620601654,-0.01343217957764864,-0.13013650476932526,-0.1137690618634224,-0.16362065076828003,-0.011505571193993092,-0.012999743223190308,0.1702452450990677,0.31844571232795715,0.32619866728782654,2014.988888605643,2147.234633662223,3933.122370793269,0.10149864783653846,calm
-489.3173828125,88.56182098388672,-15.530050277709961,25.863037109375,-1.9674450159072876,-10.451118469238281,-4.914992332458496,-9.578316688537598,-17.183303833007812,-2.024129629135132,-9.04037094116211,2.1966774463653564,-8.316776275634766,-9.72739028930664,0.41659170389175415,-5.45491361618042,-8.547308921813965,-4.783175468444824,-4.770454406738281,-7.30778694152832,-12.074434280395508,-0.21599818766117096,-10.502166748046875,-3.2747421264648438,-4.474099636077881,-6.223382949829102,-8.676891326904297,-3.3824172019958496,-4.695914268493652,0.34807464480400085,3.3770503997802734,7.409927845001221,6.166353702545166,1.6465296745300293,-2.4507975578308105,-0.432078093290329,1.6140525341033936,13.55250358581543,17.463054656982422,17.179555892944336,1.3752319812774658,1.0936681032180786,0.13753345608711243,-0.10179495811462402,0.2405533790588379,0.10591806471347809,-0.103799968957901,-0.2614211142063141,0.12920764088630676,0.3294505476951599,-0.08304572105407715,0.002167305676266551,-0.10220711678266525,-0.18982572853565216,-0.2537553906440735,0.025368617847561836,-0.09595991671085358,-0.17992818355560303,-0.22080180048942566,-0.06265193969011307,-0.06755416095256805,-0.11044509708881378,-0.05205903202295303,-0.10841846466064453,-0.04240524023771286,-0.10012704133987427,-0.025967994704842567,-0.02981027588248253,-0.05330642685294151,-0.06938422471284866,-0.03298618644475937,-0.10954554378986359,-0.07874717563390732,-0.10163964331150055,-0.056918174028396606,-0.03991103544831276,0.04150170832872391,0.09452550113201141,0.20805802941322327,0.17270511388778687,2120.915581835849,1878.9264768401702,3674.8895733173076,0.11789738581730769,calm
-508.2798156738281,81.68675231933594,-1.1017324924468994,24.51863670349121,0.3667047321796417,-6.754951000213623,-5.1408586502075195,-8.13563346862793,-14.448240280151367,-1.792201042175293,-9.130522727966309,-1.2948112487792969,-10.464254379272461,-4.460072994232178,-3.087002992630005,-8.558375358581543,-6.506667137145996,-5.389590263366699,-5.976163387298584,-8.337282180786133,-9.251715660095215,-4.366810321807861,-10.257742881774902,-3.0491750240325928,-5.822547912597656,-3.8594892024993896,-8.74942684173584,-2.660463571548462,-5.4718475341796875,-0.6406477689743042,2.2773749828338623,5.820873737335205,5.384644508361816,0.8498828411102295,-2.0802152156829834,-3.1630117893218994,-1.6264653205871582,10.260344505310059,14.680008888244629,18.356019973754883,1.7908167839050293,0.8245906829833984,-0.029041657224297523,0.01959906332194805,0.07105135172605515,0.05593496561050415,-0.09087777882814407,-0.31386494636535645,-0.061457060277462006,0.05678845942020416,-0.12735775113105774,-0.0926322266459465,-0.1124926507472992,-0.16845057904720306,-0.10915715247392654,-0.13135337829589844,-0.07923752069473267,-0.09564372897148132,-0.13468721508979797,-0.09200162440538406,-0.03600243106484413,-0.1409178525209427,-0.10960106551647186,-0.12401680648326874,-0.058727748692035675,-0.046038463711738586,-0.08075827360153198,-0.03955643251538277,-0.009820974431931973,-0.06361139565706253,-0.052223410457372665,-0.030052831396460533,-0.06188879907131195,-0.009720376692712307,-0.08490107953548431,-0.033445071429014206,-0.012429716065526009,0.005929224193096161,0.016746506094932556,0.07682885229587555,2122.3615429760616,2064.363325786022,3838.29345703125,0.12597280649038461,calm
-409.81231689453125,80.90061950683594,-37.92658615112305,20.98935317993164,4.329561710357666,-20.026092529296875,-2.6717844009399414,-3.8480355739593506,-17.783145904541016,-0.032329823821783066,-6.389036178588867,-3.6503958702087402,-6.1232991218566895,-5.280625820159912,-3.43685245513916,-2.950118064880371,-6.516188621520996,-6.602462291717529,-3.8534109592437744,-5.1828813552856445,-9.322286605834961,0.3132244348526001,-6.910455703735352,-4.359869003295898,-4.140161037445068,-4.3115620613098145,-5.386326313018799,-3.132354736328125,-3.0171396732330322,1.3219091892242432,3.8409955501556396,9.402764320373535,2.7872061729431152,-1.3004727363586426,-3.11415958404541,-1.6265623569488525,2.0840721130371094,12.2000732421875,17.61312484741211,17.759042739868164,-0.763327956199646,-0.043354328721761703,0.5442676544189453,-0.0647149309515953,-0.04723444581031799,0.09972093999385834,0.0960819348692894,0.11159494519233704,0.06341365724802017,0.13346292078495026,-0.006033295765519142,0.0019076622556895018,-0.03138909116387367,-0.13738465309143066,-0.01923406310379505,-0.10576872527599335,-0.14009617269039154,-0.0791323333978653,-0.16422989964485168,-0.08469817042350769,-0.07386655360460281,-0.1319628357887268,-0.023609308525919914,-0.0008910894393920898,-0.049661681056022644,-0.04733777791261673,0.009145600721240044,0.013465046882629395,0.011132306419312954,-0.013060694560408592,-0.03248569741845131,-0.027985909953713417,0.012645017355680466,0.003302896860986948,0.02359677478671074,0.03610509634017944,0.010846328921616077,-0.014307528734207153,0.025609001517295837,0.0399743989109993,2154.9084112520636,1968.5787697505402,4002.5255408653848,0.11509540264423077,happy
-450.8319091796875,85.83162689208984,-32.93178939819336,21.938037872314453,7.282863140106201,-13.625405311584473,-2.652019500732422,-4.582474231719971,-16.992229461669922,2.532884359359741,-4.1105170249938965,-2.4732131958007812,-4.0049872398376465,-7.9416608810424805,-0.4553411602973938,-3.6831133365631104,-5.826620578765869,-3.66780424118042,-2.89984130859375,-4.932045936584473,-8.648322105407715,-0.32668787240982056,-7.3135504722595215,-2.259176254272461,-1.8308461904525757,-4.379754066467285,-4.954076290130615,-4.330348968505859,-2.7928848266601562,0.5868558287620544,4.033094882965088,9.052050590515137,4.266656398773193,-0.8886070251464844,-3.107794761657715,-2.0992355346679688,3.0981531143188477,13.708074569702148,19.200958251953125,19.400903701782227,-0.24223221838474274,0.11758880317211151,0.33915337920188904,0.03214777261018753,0.04953715205192566,0.13463404774665833,0.20773455500602722,0.13239842653274536,-0.002677271841093898,0.025502851232886314,0.036174479871988297,0.12991438806056976,0.032269153743982315,-0.10852666944265366,0.10479524731636047,0.12188474088907242,-0.04315493628382683,-0.07841109484434128,-0.04937678202986717,0.03599102050065994,0.0027709081768989563,-0.05190639570355415,-0.07337291538715363,-0.08673262596130371,0.034300774335861206,0.03968037664890289,-0.028567204251885414,0.015513807535171509,0.017107043415308,0.03150345757603645,0.040899526327848434,0.012247437611222267,0.03830387443304062,0.016116010025143623,-0.021525193005800247,0.012688343413174152,0.02960951067507267,0.027607236057519913,0.03925445303320885,0.042649045586586,1984.956271306524,1877.2830422013242,3748.847844050481,0.10670072115384616,happy
-475.14520263671875,92.64643859863281,-33.78961944580078,20.325241088867188,6.294330596923828,-16.421003341674805,-12.060440063476562,-6.2500386238098145,-21.96592903137207,0.9489885568618774,-6.711981773376465,-7.345228672027588,-4.396198272705078,-10.347423553466797,-4.566748142242432,-3.3162920475006104,-10.60496711730957,-4.606841087341309,-4.230332374572754,-9.283187866210938,-8.164824485778809,-4.764176368713379,-4.6660614013671875,-6.9193034172058105,-5.638003349304199,-4.018342971801758,-8.228899002075195,-2.0822081565856934,-4.251105785369873,1.2139257192611694,2.7495360374450684,9.619014739990234,4.886892795562744,-0.04663168266415596,-2.673776388168335,-3.0000338554382324,-0.029941853135824203,9.5206937789917,17.280412673950195,20.013025283813477,0.3097928464412689,0.27708569169044495,0.04647953435778618,0.1445336490869522,0.13978177309036255,0.027837900444865227,-0.0036009422037750483,0.15329156816005707,0.10933045297861099,-0.05800469592213631,-0.056716009974479675,-0.059806905686855316,-0.1500975340604782,-0.11514904350042343,-0.061567965894937515,-0.10988076776266098,-0.026370782405138016,-0.0017833122983574867,-0.10265860706567764,-0.12461426109075546,0.013602154329419136,-0.07380355894565582,-0.17231892049312592,-0.067210853099823,-0.011307517997920513,-0.09601569175720215,-0.051993004977703094,-0.03219134360551834,-0.05460067093372345,-0.015126037411391735,-0.017370371147990227,-0.028263796120882034,-0.03946357220411301,-0.002406531013548374,0.025789309293031693,0.027668733149766922,0.005663380026817322,0.036618828773498535,-0.0035445799585431814,-0.013377401977777481,1961.4151849671289,1851.4213890154986,3732.2838416466348,0.1208233173076923,happy
-452.8497009277344,79.28373718261719,-30.923250198364258,23.90074348449707,7.860849380493164,-16.546401977539062,-6.495965480804443,-1.1072965860366821,-17.681196212768555,-4.401313781738281,-7.058931350708008,-3.41050386428833,-3.873485803604126,-6.836385250091553,-2.350186347961426,-2.597684383392334,-7.104124069213867,-3.492263078689575,-4.061938285827637,-5.203166484832764,-9.317618370056152,-2.339970111846924,-6.940502166748047,-4.613015651702881,-2.9037911891937256,-3.577134847640991,-7.07325553894043,-2.0170536041259766,-1.8568170070648193,3.4461727142333984,4.005764007568359,7.863301753997803,3.340402126312256,-2.7730398178100586,-5.807058334350586,-4.046746253967285,1.3381773233413696,10.175909042358398,14.268096923828125,18.132003784179688,-0.14538198709487915,-0.018016111105680466,0.16052381694316864,0.02757389284670353,0.0129080256447196,0.10474636405706406,0.05503501743078232,0.0129871666431427,0.03898727893829346,0.10964342206716537,0.041135407984256744,-0.0763317421078682,0.012544712983071804,0.018218569457530975,-0.043665286153554916,-0.02669500559568405,-0.0685867890715599,-0.07510463893413544,-0.056712254881858826,-0.09456973522901535,-0.08928761631250381,-0.03072141483426094,-0.04157786816358566,-0.0603458546102047,-0.040948133915662766,-0.024634823203086853,-0.013000561855733395,0.0034761650022119284,0.017073700204491615,0.016583619639277458,-0.008964773267507553,0.02430560812354088,0.05329783633351326,0.0335996113717556,0.052268367260694504,0.05651955306529999,0.032853078097105026,0.051356006413698196,0.05509408190846443,0.019816061481833458,2150.961003702658,1965.2402840717477,4048.2421875,0.11552358774038461,happy
-422.8012390136719,89.57595825195312,-38.425655364990234,21.031230926513672,6.603520393371582,-16.52449607849121,-5.351801872253418,-2.480367422103882,-19.195568084716797,2.389674186706543,-2.470655679702759,-4.70194673538208,-2.8243350982666016,-7.053563594818115,-3.0102453231811523,-1.468054175376892,-6.073413372039795,-5.296721458435059,-4.104737758636475,-3.1835408210754395,-5.974701404571533,-0.26933592557907104,-4.016517639160156,-4.695038318634033,-1.9181673526763916,-2.905651330947876,-5.478793621063232,-3.220130205154419,-4.972709655761719,2.801589012145996,2.526350498199463,7.20725154876709,3.2254586219787598,-1.653863787651062,-3.276603937149048,-0.28789204359054565,2.906353235244751,12.520312309265137,20.18509292602539,19.244001388549805,0.2621471583843231,0.33129921555519104,0.09297561645507812,-0.07577309012413025,0.011361735872924328,0.04885949194431305,0.006377179641276598,-0.042815912514925,0.028791839256882668,0.09686750173568726,-0.044483836740255356,-0.07533315569162369,-0.005515248980373144,-0.026981720700860023,0.01307596080005169,0.02509302645921707,-0.018529407680034637,0.03986958786845207,0.024409206584095955,-0.02873823046684265,0.003347110701724887,-0.09159548580646515,-0.08620557188987732,0.09202341735363007,0.04809902235865593,-0.025671394541859627,0.033209726214408875,-0.011618971824645996,-0.0426759198307991,0.0032659091521054506,0.0146808922290802,0.048121847212314606,0.026572858914732933,-0.03917575255036354,-3.078511144849472e-05,0.022492317482829094,0.02313450165092945,0.04206424951553345,0.02223733812570572,0.023769449442625046,2058.0172791120544,1940.203990529524,4009.565241887019,0.12420372596153846,happy
-426.6388244628906,77.453369140625,-38.80034255981445,23.12507438659668,8.680466651916504,-16.96761131286621,-4.595432281494141,-3.8654041290283203,-19.082685470581055,3.7475643157958984,-3.136674404144287,-6.541273593902588,-5.431447982788086,-7.550862789154053,-0.8291852474212646,-0.5613154768943787,-6.483725070953369,-6.038930892944336,-3.6058237552642822,-4.247307777404785,-8.495378494262695,0.5873910784721375,-5.04397439956665,-5.356663227081299,-3.0110862255096436,-2.0104568004608154,-5.0493340492248535,-2.559966802597046,-2.333402156829834,1.727216124534607,3.009791374206543,8.441729545593262,4.315887928009033,-0.6990630030632019,-3.0790903568267822,-2.400463581085205,0.959934651851654,10.739860534667969,15.93192195892334,17.844940185546875,-0.8334237933158875,-0.04280633106827736,0.37086957693099976,-0.07342978566884995,-0.03396444395184517,0.17227871716022491,0.09656591713428497,0.0189958568662405,-0.00020875196787528694,-0.045777276158332825,-0.020554205402731895,0.096194788813591,0.019144440069794655,-0.03795348107814789,-0.09792482852935791,-0.09545586258172989,-0.08648619055747986,-0.038487229496240616,-0.025674328207969666,-0.08639845252037048,-0.00914792250841856,-0.15657085180282593,-0.0067811161279678345,-0.01845715567469597,-0.046142932027578354,-0.07216538488864899,-0.0098102493211627,-0.016572576016187668,-0.021753007546067238,0.014045759104192257,0.015988482162356377,-0.025284839794039726,0.04117821902036667,-0.013122030533850193,-0.005601956509053707,0.029980527237057686,0.012087869457900524,-0.019545255228877068,-0.023324845358729362,-0.005214390344917774,2167.40004125974,1976.2050330029685,4082.364032451923,0.119189453125,happy
-424.67462158203125,79.0197982788086,-38.2701416015625,21.319385528564453,6.656420707702637,-20.40118408203125,-11.081603050231934,-6.454585552215576,-22.336711883544922,0.9793209433555603,-7.087271690368652,-7.964028835296631,-3.0022714138031006,-9.778324127197266,-3.9802772998809814,-1.4295040369033813,-8.468976020812988,-7.249137878417969,-2.9262993335723877,-5.617615699768066,-9.739137649536133,-3.140160083770752,-5.352058410644531,-6.95955753326416,-5.526501655578613,-2.888726234436035,-7.639308929443359,-2.241118907928467,-4.703572750091553,0.28480854630470276,1.6937273740768433,6.833756923675537,4.102896213531494,-1.2733503580093384,-5.0741472244262695,-2.694864511489868,0.33013150095939636,11.573332786560059,18.615093231201172,19.72860336303711,-0.9293651580810547,-0.0703090950846672,0.42381319403648376,0.0045577711425721645,0.03593268617987633,0.03921402990818024,0.12564830482006073,0.20879149436950684,0.014385340735316277,-0.06185569614171982,0.0047644395381212234,0.0217748936265707,0.035643137991428375,-0.03466864302754402,-0.007519237697124481,-0.02162407711148262,-0.009927617385983467,0.014408236369490623,-0.034496285021305084,0.033518511801958084,-0.030169911682605743,-0.07476881146430969,0.031781528145074844,-0.09975095838308334,0.027572529390454292,-0.029639413580298424,-0.07276660948991776,-0.05588262900710106,0.05448440462350845,0.001014555455185473,-0.06383857876062393,-0.0281218308955431,0.021305613219738007,0.03526127338409424,0.0019050616538152099,0.00042810439481399953,-0.0004557792854029685,0.02437676675617695,0.06757607311010361,0.023271551355719566,2173.3871877870733,1947.9430293984674,4099.673414963942,0.12138296274038461,happy
-434.8730163574219,69.68526458740234,-39.27557373046875,21.883710861206055,7.81716775894165,-16.924175262451172,-6.712210178375244,-7.309772968292236,-19.432310104370117,0.8563835620880127,-6.997711181640625,-6.24234676361084,-3.5991384983062744,-6.21405553817749,-1.0112104415893555,-2.152949810028076,-7.234736919403076,-6.261275768280029,-3.538482427597046,-5.792283058166504,-8.79208755493164,-1.4202548265457153,-5.724038600921631,-4.490351676940918,-4.8683366775512695,-3.435274124145508,-5.380095481872559,-0.8271995782852173,-2.5321152210235596,1.7374669313430786,2.8081021308898926,6.37933349609375,1.183560848236084,-4.026613712310791,-3.740952730178833,-0.7466208934783936,3.719388484954834,14.22246265411377,17.78053092956543,17.71101951599121,-0.7114804983139038,0.022684596478939056,0.35725367069244385,-0.09564188122749329,0.08977500349283218,0.2159050554037094,0.17916247248649597,0.13535280525684357,0.03936837986111641,-0.004243146628141403,-0.04020585119724274,0.10951614379882812,-0.010301223024725914,-0.08289924263954163,-0.0029723020270466805,-0.040789179503917694,-0.04482994228601456,0.008884694427251816,-0.0033656267914921045,0.07905901223421097,-0.019872136414051056,-0.05354700982570648,0.09505736082792282,-0.08208329230546951,0.0671551451086998,-0.004019010812044144,-0.07006976008415222,0.0045241136103868484,0.08238622546195984,0.029171422123908997,-0.024854270741343498,0.0388222336769104,0.1051020696759224,-0.0021723380777984858,0.04584246501326561,0.008195742964744568,0.05179038271307945,0.011689736507833004,0.026006191968917847,0.016176436096429825,2292.1629606529596,1980.9053347535462,4231.025954026442,0.1423602764423077,happy
-505.2666931152344,91.17820739746094,-16.256929397583008,23.513916015625,8.16502857208252,-10.257567405700684,-1.9921189546585083,-6.844298362731934,-14.994399070739746,1.7841590642929077,-3.466545820236206,-1.293806552886963,-6.4595818519592285,-6.442538261413574,-1.4220702648162842,0.2391032874584198,-2.641342878341675,-1.7668365240097046,-2.4817006587982178,-1.5612459182739258,-9.040465354919434,0.8562599420547485,-6.774633884429932,-2.2280962467193604,-2.3597946166992188,-3.704749584197998,-4.622161388397217,0.1048717200756073,-6.158478260040283,-0.6625028252601624,-2.3963420391082764,2.8333351612091064,3.7870259284973145,3.2716269493103027,0.7831229567527771,3.619961977005005,0.4287126958370209,6.997104644775391,10.200864791870117,17.73084259033203,-0.3112393915653229,0.3035006523132324,0.30402132868766785,-0.27417096495628357,-0.15048770606517792,-0.07989364117383957,-0.13265325129032135,-0.018407506868243217,0.09709299355745316,0.18589302897453308,0.02196972258388996,-0.1033383458852768,-0.020851794630289078,-0.0940060093998909,-0.15491701662540436,-0.043861228972673416,-0.13993193209171295,-0.09546870738267899,0.009088663384318352,-0.03967530280351639,-0.035773806273937225,-0.0364670492708683,-0.03173879534006119,-0.051881615072488785,-0.12065934389829636,-0.15902119874954224,-0.044817965477705,-0.040320973843336105,-0.06462934613227844,-0.07522643357515335,-0.06501995027065277,0.026145098730921745,0.03946768119931221,0.018764598295092583,0.06202790141105652,-0.02348296158015728,0.013267751783132553,0.02638314850628376,0.08438462018966675,0.03439473360776901,2093.990525318786,2112.2259885471412,4009.3167818509614,0.09233774038461538,sad
